1,9.55,0,0,0,0,21,200.63,55,525.46,119,1136.91,6,57.32,0,0,210.18,1719.69
0,0,11,24.24,18,39.67,40,88.16,213,469.44,1186,2613.89,101,222.6,7,15.43,152.07,3321.36
4,5.3,66,87.51,62,82.21,389,515.77,963,1276.83,3956,5245.22,391,518.42,23,30.5,690.79,7070.97
98,17.8,480,87.16,4081,741.04,6184,1122.9,7982,1449.39,24789,4501.24,11932,2166.64,nan,nan,1968.89,nan
0,0,5,24.55,8,39.28,12,58.91,145,711.87,671,3294.22,25,122.74,18,88.37,122.74,4217.19
0,0,4,14.32,1,3.58,10,35.8,92,329.35,425,1521.44,15,53.7,1,3.58,53.7,1908.07
0,0,8,64.75,16,129.5,37,299.47,182,1473.09,912,7381.63,51,412.79,5,40.47,493.73,9307.97
0,0,20,31.69,10,15.84,485,768.45,354,560.89,1797,2847.23,160,253.51,5,7.92,815.98,3669.55
2,3.02,10,15.12,77,116.41,183,276.67,521,787.69,3090,4671.7,349,527.64,21,31.75,411.23,6018.78
0,0,7,25.27,1,3.61,nan,nan,149,537.93,497,1794.29,38,137.19,3,10.83,nan,2480.23
2,1.02,99,50.47,316,161.1,214,109.1,1606,818.74,7466,3806.15,913,465.45,56,28.55,321.68,5118.88
1,8.85,2,17.7,2,17.7,142,1256.64,158,1398.23,345,3053.1,27,238.94,1,8.85,1300.88,4699.12
5,12.29,nan,nan,67,164.72,126,309.77,284,698.22,1417,3483.71,331,813.77,14,34.42,nan,5030.12
0,0,4,35.61,1,8.9,4,35.61,66,587.55,263,2341.32,12,106.83,4,35.61,80.12,3071.31
4,16.85,nan,nan,110,463.39,269,1133.2,407,1714.55,833,3509.14,140,589.77,22,92.68,nan,5906.14
0,0,nan,nan,27,196.35,51,370.88,98,712.68,347,2523.45,141,1025.38,0,0,nan,4261.51
0,0,2,5.74,22,63.12,123,352.89,196,562.33,764,2191.94,267,766.03,5,14.35,421.75,3534.64
0,0,1,8.29,3,24.87,4,33.16,62,514.05,349,2893.62,14,116.08,0,0,66.33,3523.75
8,34.88,27,117.73,202,880.79,193,841.55,578,2520.28,1945,8480.86,718,3130.72,0,0,1874.95,14131.86
17,15.91,42,39.31,878,821.72,464,434.26,1851,1732.35,4058,3797.88,2155,2016.86,23,21.53,1311.2,7568.62
0,0,7,40.88,19,110.96,24,140.16,110,642.41,387,2260.12,24,140.16,5,29.2,292,3071.89
1,1.07,87,92.99,112,119.71,858,917.09,875,935.26,2553,2728.82,141,150.71,0,0,1130.86,3814.79
2,12.62,nan,nan,2,12.62,9,56.79,83,523.73,331,2088.59,33,208.23,2,12.62,nan,2833.17
23,16.55,78,56.11,1089,783.41,994,715.07,3260,2345.21,4079,2934.38,1823,1311.44,113,81.29,1571.14,6672.33
0,0,36,123.33,78,267.21,145,496.75,251,859.88,1786,6118.53,76,260.36,11,37.68,887.29,7276.46
0,0,2,9.39,1,4.69,11,51.63,82,384.89,475,2229.52,10,46.94,nan,nan,65.71,nan
1,8.66,3,25.97,6,51.95,14,121.21,86,744.59,226,1956.71,15,129.87,1,8.66,207.79,2839.83
0,0,1,5.71,6,34.28,2,11.43,130,742.77,247,1411.27,7,40,2,11.43,51.42,2205.46
2,19.31,2,19.31,1,9.65,20,193.05,94,907.34,371,3581.08,17,164.09,1,9.65,241.31,4662.16
14,13.43,79,75.77,433,415.32,864,828.71,1612,1546.16,1988,1906.81,1449,1389.82,42,40.28,1333.23,4883.08
0,0,11,84.5,11,84.5,101,775.85,175,1344.29,1235,9486.86,98,752.8,5,38.41,944.85,11622.37
0,0,4,28.93,2,14.47,9,65.09,63,455.66,433,3131.78,12,86.79,1,7.23,108.49,3681.47
0,0,nan,nan,20,105.32,96,505.56,188,990.05,710,3739.01,89,468.69,5,26.33,nan,5224.08
3,25.61,3,25.61,19,162.17,177,1510.75,432,3687.27,986,8415.84,62,529.19,4,34.14,1724.14,12666.44
0,0,4,24.45,5,30.56,1,6.11,34,207.81,368,2249.25,9,55.01,10,61.12,61.12,2573.19
0,0,2,15.59,7,54.58,14,109.15,67,522.38,245,1910.18,14,109.15,0,0,179.32,2541.71
0,0,11,78.1,1,7.1,16,113.6,134,951.37,434,3081.29,19,134.9,4,28.4,198.79,4195.95
0,0,nan,nan,6,14.94,29,72.21,216,537.82,955,2377.87,46,114.54,17,42.33,nan,3072.56
1,5.57,12,66.79,30,166.97,15,83.49,227,1263.43,1037,5771.69,59,328.38,15,83.49,322.81,7446.99
0,0,1,8.88,7,62.16,6,53.28,34,301.93,600,5328.12,19,168.72,4,35.52,124.32,5834.3
0,0,1,8.49,8,67.91,1,8.49,64,543.25,247,2096.6,58,492.32,1,8.49,84.88,3140.65
2,15.47,7,54.14,3,23.2,10,77.34,93,719.26,334,2583.14,20,154.68,3,23.2,170.15,3480.28
0,0,0,0,2,16.66,7,58.3,56,466.43,254,2115.61,9,74.96,0,0,74.96,2657
2,2.34,32,37.37,74,86.42,83,96.93,641,748.6,3742,4370.17,279,325.84,41,47.88,223.06,5492.49
0,0,0,0,0,0,12,103.33,26,223.89,637,5485.23,27,232.5,3,25.83,103.33,5967.45
1,4.81,11,52.95,24,115.53,15,72.21,164,789.49,565,2719.88,134,645.07,5,24.07,245.51,4178.5
0,0,5,44.87,3,26.92,32,287.18,119,1067.94,363,3257.65,25,224.36,0,0,358.97,4549.94
0,0,3,8.97,1,2.99,165,493.14,83,248.06,430,1285.15,67,200.25,1,2.99,505.1,1736.45
1,4.79,13,62.32,45,215.73,56,268.47,101,484.2,761,3648.31,200,958.82,nan,nan,551.32,nan
4,13.21,9,29.71,125,412.68,164,541.43,636,2099.7,1036,3420.27,371,1224.83,34,112.25,997.03,6857.05
0,0,1,9.52,10,95.17,20,190.35,54,513.94,147,1399.07,31,295.04,1,9.52,295.04,2217.57
1,2.98,7,20.83,17,50.59,26,77.38,166,494.03,1214,3612.99,44,130.95,9,26.78,151.78,4264.75
0,0,2,6.15,13,40,6,18.46,155,476.91,979,3012.22,275,846.13,0,0,64.61,4335.25
74,32.31,177,77.28,1866,814.75,4705,2054.34,7543,3293.5,18156,7927.45,4006,1749.14,158,68.99,2978.69,13039.07
0,0,nan,nan,6,26.11,35,152.31,132,574.41,695,3024.37,53,230.64,3,13.05,nan,3842.47
0,0,9,49.3,4,21.91,16,87.64,95,520.38,613,3357.8,23,125.99,2,10.96,158.85,4015.12
1,7.02,7,49.15,22,154.47,168,1179.61,122,856.62,795,5582.08,22,154.47,0,0,1390.25,6593.18
0,0,nan,nan,3,13.44,24,107.53,55,246.43,652,2921.28,26,116.49,2,8.96,nan,3293.16
1,4.32,12,51.82,4,17.27,14,60.46,99,427.52,571,2465.78,17,73.41,7,30.23,133.87,2996.93
4,26.48,8,52.97,24,158.91,188,1244.79,214,1416.94,318,2105.54,229,1516.26,0,0,1483.15,5038.73
2,11.79,8,47.15,14,82.51,99,583.49,146,860.49,614,3618.79,122,719.04,3,17.68,724.94,5216.01
5,13.85,25,69.26,155,429.43,130,360.17,1209,3349.59,2556,7081.51,230,637.23,15,41.56,872.72,11109.88
0,0,3,15.26,9,45.77,47,239.02,161,818.76,406,2064.69,194,986.57,16,81.37,300.04,3951.38
7,23.7,19,64.32,49,165.88,145,490.86,242,819.23,851,2880.84,67,226.81,1,3.39,744.75,3930.26
2,17.29,0,0,7,60.51,22,190.16,75,648.28,391,3379.72,28,242.03,3,25.93,267.96,4295.96
0,0,nan,nan,3,24.38,18,146.29,69,560.79,303,2462.61,19,154.42,2,16.25,nan,3194.08
4,13.22,19,62.77,30,99.11,346,1143.12,637,2104.53,1581,5223.34,56,185.01,3,9.91,1318.22,7522.8
0,0,0,0,17,125.22,10,73.66,101,743.96,151,1112.26,15,110.49,4,29.46,198.88,1996.17
0,0,3,12.83,8,34.21,6,25.66,116,496.11,553,2365.07,28,119.75,3,12.83,72.71,2993.76
1,4.09,2,8.18,9,36.79,13,53.15,85,347.49,607,2481.5,23,94.03,9,36.79,102.2,2959.81
0,0,3,24.08,1,8.03,7,56.19,79,634.18,433,3475.96,17,136.47,nan,nan,88.3,nan
45,40.67,68,61.46,1329,1201.21,858,775.5,1561,1410.91,2251,2034.56,2290,2069.81,60,54.23,2078.85,5569.51
1,6.95,1,6.95,3,20.84,4,27.79,194,1347.97,616,4280.16,22,152.86,6,41.69,62.53,5822.68
0,0,1,4.64,13,60.38,78,362.25,128,594.46,700,3250.98,83,385.47,0,0,427.27,4230.91
0,0,4,16.02,57,228.33,26,104.15,213,853.23,405,1622.34,242,969.4,47,188.27,348.5,3633.23
5,19.48,20,77.9,101,393.41,217,845.25,786,3061.58,1800,7011.26,107,416.78,21,81.8,1336.03,10571.42
2,1.93,62,59.88,46,44.43,341,329.35,644,622.01,3368,3252.97,239,230.84,9,8.69,435.6,4114.51
0,0,1,7.29,2,14.58,24,174.93,92,670.55,541,3943.15,26,189.5,1,7.29,196.79,4810.5
54,14.32,339,89.88,1143,303.06,3385,897.52,7196,1907.98,12790,3391.21,4447,1179.1,249,66.02,1304.78,6544.31
0,0,8,16.31,44,89.68,102,207.9,372,758.22,802,1634.67,114,232.36,3,6.11,313.89,2631.36
1,2.91,9,26.22,56,163.15,510,1485.8,334,973.05,707,2059.72,419,1220.68,0,0,1678.08,4253.46
0,0,2,11.19,0,0,25,139.93,57,319.04,167,934.74,18,100.75,0,0,151.13,1354.53
0,0,3,7.48,8,19.93,63,156.98,180,448.51,783,1951.01,61,151.99,1,2.49,184.39,2554.01
0,0,3,16.65,10,55.5,10,55.5,42,233.1,556,3085.8,21,116.55,2,11.1,127.65,3446.55
0,0,4,21.14,3,15.86,64,338.3,72,380.59,844,4461.36,27,142.72,18,95.15,375.3,5079.82
5,5.09,33,33.62,140,142.65,41,41.77,1277,1301.14,3536,3602.83,448,456.47,28,28.53,223.14,5388.97
0,0,3,8.74,8,23.29,9,26.21,56,163.06,294,856.07,75,218.39,2,5.82,58.24,1243.34
0,0,12,88.53,16,118.05,112,826.32,142,1047.66,537,3961.93,31,228.71,4,29.51,1032.91,5267.82
0,0,0,0,0,0,90,566.68,84,528.9,218,1372.62,43,270.75,0,0,566.68,2172.27
2,11.44,17,97.27,19,108.71,42,240.3,407,2328.64,1045,5978.94,60,343.29,19,108.71,457.72,8759.58
0,0,10,92.17,1,9.22,59,543.78,38,350.23,67,617.51,4,36.87,0,0,645.16,1004.61
3,20.53,4,27.37,19,129.99,45,307.88,153,1046.8,747,5110.84,37,253.15,13,88.94,485.77,6499.73
0,0,0,0,1,8.05,25,201.17,37,297.74,115,925.4,13,104.61,1,8.05,209.22,1335.8
0,0,2,18.73,16,149.83,12,112.37,79,739.77,1056,9888.57,41,383.93,1,9.36,280.93,11021.63
0,0,2,11.48,14,80.38,33,189.46,164,941.55,600,3444.71,36,206.68,8,45.93,281.32,4638.88
0,0,2,14.27,0,0,12,85.63,90,642.21,135,963.32,12,85.63,2,14.27,99.9,1705.44
2,6.27,8,25.07,48,150.44,43,134.77,439,1375.92,1477,4629.22,66,206.86,14,43.88,316.55,6255.88
0,0,1,8.47,1,8.47,40,338.95,19,161,150,1271.08,5,42.37,2,16.95,355.9,1491.4
0,0,1,4.97,0,0,5,24.84,56,278.18,178,884.21,10,49.67,1,4.97,29.8,1217.03
0,0,0,0,3,20.93,38,265.16,111,774.54,451,3147.02,48,334.94,12,83.73,286.09,4340.24
2,8.04,0,0,1,4.02,8,32.16,191,767.84,353,1419.1,10,40.2,2,8.04,44.22,2235.18
0,0,nan,nan,10,56.67,1,5.67,21,119.01,294,1666.19,31,175.69,0,0,nan,1960.9
40,27.66,81,56.02,995,688.14,1237,855.5,2282,1578.22,3721,2573.43,1840,1272.54,389,269.03,1627.33,5693.22
1,3,8,23.99,3,9,25,74.98,204,611.84,1358,4072.94,91,272.93,6,18,110.97,4975.71
9,18.64,40,82.84,31,64.2,314,650.33,817,1692.11,2295,4753.23,88,182.26,24,49.71,816.02,6677.3
0,0,nan,nan,1,8.39,15,125.82,76,637.48,179,1501.43,17,142.59,3,25.16,nan,2306.66
0,0,0,0,11,52.69,18,86.22,150,718.49,229,1096.9,89,426.31,0,0,138.91,2241.7
0,0,4,35.55,3,26.66,13,115.52,101,897.54,526,4674.31,40,355.46,1,8.89,177.73,5936.19
2,14.28,2,14.28,31,221.33,47,335.57,173,1235.18,709,5062.12,38,271.31,0,0,585.46,6568.61
0,0,nan,nan,10,28.8,45,129.59,167,480.94,973,2802.1,90,259.19,17,48.96,nan,3591.18
68,37.61,215,118.9,1136,628.25,4468,2470.95,5796,3205.38,14306,7911.69,2081,1150.86,174,96.23,3255.71,12364.16
3,15.98,5,26.63,41,218.39,62,330.24,446,2375.63,973,5182.7,72,383.51,10,53.27,591.24,7995.1
4,12.29,11,33.8,22,67.59,151,463.93,448,1376.43,2129,6541.11,89,273.44,19,58.38,577.61,8249.35
0,0,7,49.28,10,70.4,24,168.97,84,591.38,316,2224.73,21,147.85,1,7.04,288.65,2970.99
5,24.58,24,118.01,48,236.01,250,1229.23,299,1470.15,1992,9794.47,133,653.95,12,59,1607.83,11977.58
3,4.97,39,64.56,207,342.68,196,324.47,1068,1768.04,2932,4853.82,493,816.14,nan,nan,736.68,nan
3,6.47,23,49.58,126,271.59,118,254.35,723,1558.42,1675,3610.46,208,448.34,39,84.06,581.98,5701.29
0,0,3,19.13,0,0,4,25.51,77,491.01,628,4004.59,14,89.27,1,6.38,44.64,4591.25
0,0,1,8.34,7,58.37,9,75.04,49,408.57,390,3251.9,39,325.19,0,0,141.75,3985.66
9,13.26,98,144.36,430,633.41,1000,1473.06,1488,2191.91,5472,8060.57,830,1222.64,11,16.2,2264.09,11491.32
3,5.52,28,51.55,509,937.02,448,824.73,1589,2925.2,2870,5283.41,1425,2623.29,13,23.93,1818.82,10855.84
1,1.65,9,14.85,19,31.34,55,90.72,254,418.98,1618,2668.95,108,178.15,17,28.04,138.56,3294.13
0,0,7,30.73,16,70.23,5,21.95,79,346.76,612,2686.33,51,223.86,0,0,122.9,3256.96
0,0,4,20.24,3,15.18,8,40.47,54,273.18,170,860.02,43,217.53,3,15.18,75.88,1365.91
1,7.92,1,7.92,14,110.81,25,197.88,99,783.6,249,1970.87,13,102.9,0,0,324.52,2857.37
0,0,2,18.2,27,245.68,110,1000.91,154,1401.27,492,4476.8,6,54.6,7,63.69,1264.79,5996.36
2,5.57,3,8.36,130,362.1,66,183.83,584,1626.65,791,2203.22,571,1590.44,7,19.5,559.86,5439.81
0,0,0,0,1,7.22,2,14.44,46,332.18,305,2202.48,15,108.32,0,0,21.66,2642.98
0,0,3,16.46,7,38.41,61,334.69,114,625.48,535,2935.37,32,175.57,nan,nan,389.55,nan
0,0,1,7.24,8,57.89,17,123.01,43,311.14,194,1403.76,34,246.02,0,0,188.13,1960.93
4,30.81,1,7.7,11,84.72,6,46.21,125,962.72,565,4351.51,15,115.53,4,30.81,169.44,5460.57
83,42.54,173,88.66,1505,771.31,1019,522.23,7071,3623.87,11603,5946.51,4054,2077.66,145,74.31,1424.74,11722.35
4,9.24,17,39.25,101,233.2,163,376.36,565,1304.55,883,2038.79,345,796.58,12,27.71,658.05,4167.63
0,0,0,0,5,31.69,8,50.7,31,196.45,263,1666.67,5,31.69,2,12.67,82.38,1907.48
0,0,4,26.21,18,117.95,21,137.61,61,399.71,317,2077.19,73,478.34,3,19.66,281.76,2974.9
2,8.31,4,16.62,58,241.05,26,108.06,180,748.1,1106,4596.65,175,727.32,nan,nan,374.05,nan
1,4,9,35.97,69,275.8,77,307.78,323,1291.07,694,2774,131,523.62,1,4,623.55,4592.69
49,27.32,269,150.01,1475,822.52,1129,629.58,4303,2399.53,9473,5282.53,2939,1638.91,260,144.99,1629.43,9465.95
5,7.16,25,35.8,358,512.61,244,349.37,851,1218.52,3408,4879.79,706,1010.9,29,41.52,904.94,7150.73
0,0,4,30.79,4,30.79,12,92.36,65,500.27,219,1685.52,13,100.05,0,0,153.93,2285.85
1,6.61,3,19.83,1,6.61,25,165.23,114,753.47,523,3456.71,57,376.73,0,0,198.28,4586.91
0,0,11,76.68,6,41.82,15,104.56,155,1080.44,484,3373.76,26,181.24,1,6.97,223.06,4642.41
1,4.43,13,57.59,41,181.64,103,456.32,314,1391.1,1244,5511.25,95,420.88,0,0,699.98,7323.23
0,0,1,7.93,3,23.78,5,39.64,45,356.75,408,3234.5,55,436.02,2,15.86,71.35,4043.13
0,0,7,14.09,84,169.08,91,183.17,205,412.64,2201,4430.35,278,559.58,4,8.05,366.34,5410.63
2,8.37,19,79.5,28,117.16,21,87.87,286,1196.75,787,3293.16,107,447.74,2,8.37,292.91,4946.02
0,0,nan,nan,2,15.1,11,83.08,96,725.02,348,2628.2,20,151.05,1,7.55,nan,3511.82
1,7.02,3,21.07,22,154.55,10,70.25,108,758.69,589,4137.69,45,316.12,0,0,252.9,5212.5
1,4.6,8,36.83,75,345.27,52,239.39,215,989.78,766,3526.38,159,731.98,nan,nan,626.09,nan
0,0,0,0,27,187.16,32,221.82,152,1053.65,405,2807.43,136,942.74,2,13.86,408.98,4817.69
0,0,6,21.17,9,31.75,15,52.92,208,733.79,332,1171.24,18,63.5,11,38.81,105.84,2007.34
0,0,5,38.28,5,38.28,9,68.91,84,643.14,249,1906.44,27,206.72,6,45.94,145.47,2802.24
0,0,18,32.02,62,110.3,104,185.03,408,725.88,1685,2997.79,213,378.95,4,7.12,327.36,4109.74
0,0,0,0,4,23.32,13,75.8,94,548.1,184,1072.89,17,99.13,3,17.49,99.13,1737.61
0,0,5,7.01,13,18.22,31,43.45,231,323.8,846,1185.85,44,61.68,1,1.4,68.68,1572.73
2,4.09,10,20.45,80,163.64,182,372.27,512,1047.27,1943,3974.31,308,630,24,49.09,560.45,5700.67
47,7.96,281,47.61,1561,264.48,4220,714.99,5643,956.09,29440,4988.01,5546,939.66,461,78.11,1035.05,6961.87
0,0,2,12.93,4,25.86,41,265.11,71,459.1,248,1603.62,35,226.32,0,0,303.91,2289.04
1,2.93,12,35.21,56,164.32,113,331.57,388,1138.5,557,1634.39,88,258.22,10,29.34,534.04,3060.45
0,0,3,21.53,1,7.18,90,646.04,53,380.45,163,1170.05,12,86.14,0,0,674.75,1636.64
3,19.08,14,89.06,50,318.07,134,852.42,301,1914.76,947,6024.17,68,432.57,4,25.45,1278.63,8396.95
4,25.16,12,75.49,24,150.98,41,257.93,184,1157.52,453,2849.77,57,358.58,18,113.24,509.56,4479.11
0,0,0,0,12,47.97,26,103.94,110,439.75,312,1247.3,25,99.94,1,4,151.91,1791
0,0,1,8.77,6,52.65,1,8.77,45,394.84,321,2816.53,6,52.65,1,8.77,70.19,3272.79
1,5.39,2,10.77,30,161.55,32,172.32,306,1647.82,527,2837.91,258,1389.34,2,10.77,350.03,5885.84
0,0,4,20.61,1,5.15,26,133.96,81,417.33,347,1787.83,17,87.59,4,20.61,159.72,2313.36
2,5.57,36,100.23,63,175.39,208,579.08,375,1044.02,1783,4963.95,200,556.81,7,19.49,860.27,6584.26
6,9.88,31,51.04,48,79.03,110,181.12,1056,1738.76,2839,4674.56,263,433.04,24,39.52,321.08,6885.88
1,4.56,4,18.23,38,173.22,174,793.18,437,1992.07,758,3455.35,78,355.56,16,72.94,989.2,5875.92
0,0,7,38.13,34,185.23,33,179.78,134,730.01,759,4134.89,97,528.44,7,38.13,403.14,5431.47
0,0,1,8.11,11,89.26,61,494.97,140,1135.99,411,3334.96,84,681.6,6,48.69,592.34,5201.23
1,6.56,nan,nan,7,45.95,24,157.54,88,577.66,396,2599.45,16,105.03,2,13.13,nan,3295.26
0,0,5,42.17,5,42.17,2,16.87,59,497.64,331,2791.84,18,151.82,7,59.04,101.21,3500.34
0,0,1,8.36,3,25.07,6,50.14,55,459.6,157,1311.94,39,325.9,1,8.36,83.56,2105.79
0,0,1,3.4,18,61.28,18,61.28,98,333.63,736,2505.62,43,146.39,3,10.21,125.96,2995.85
82,44.9,129,70.63,1550,848.7,3805,2083.42,4740,2595.38,8410,4604.89,3596,1968.99,144,78.85,3047.66,9248.11
5,14.44,26,75.11,485,1401.09,352,1016.87,675,1949.97,1838,5309.68,869,2510.4,20,57.78,2507.51,9827.83
64,27.74,159,68.91,1638,709.86,843,365.33,6340,2747.57,13522,5860.05,2954,1280.18,348,150.81,1171.84,10038.61
2,2.28,34,38.71,38,43.27,128,145.74,1040,1184.17,3009,3426.13,302,343.87,10,11.39,230,4965.56
0,0,1,3.71,5,18.54,32,118.64,168,622.85,527,1953.81,43,159.42,25,92.69,140.88,2828.75
0,0,5,45.5,9,81.89,17,154.69,99,900.82,382,3475.89,67,609.65,7,63.69,282.07,5050.05
6,6.21,49,50.74,302,312.7,874,904.97,2244,2323.51,3126,3236.76,1961,2030.48,166,171.88,1274.62,7762.64
1,3.17,22,69.83,15,47.61,83,263.46,182,577.7,517,1641.06,78,247.59,5,15.87,384.08,2482.22
4,6.48,21,34.02,82,132.85,469,759.83,1116,1808.05,3049,4939.73,246,398.55,21,34.02,933.19,7180.35
3,15.09,8,40.25,47,236.44,187,940.74,223,1121.84,1175,5911.06,139,699.27,11,55.34,1232.52,7787.5
0,0,9,40.09,9,40.09,82,365.24,280,1247.16,592,2636.85,56,249.43,7,31.18,445.41,4164.63
0,0,0,0,5,24.32,7,34.05,50,243.19,304,1478.6,40,194.55,0,0,58.37,1916.34
4,4.11,65,66.73,290,297.71,1166,1197,1837,1885.84,5551,5698.59,415,426.03,66,67.75,1565.55,8078.23
27,11.21,94,39.02,795,330.02,1114,462.45,2947,1223.37,9395,3900.1,883,366.56,29,12.04,842.7,5502.07
0,0,1,6.72,0,0,7,47.01,45,302.22,555,3727.33,10,67.16,1,6.72,53.73,4103.43
42,50.42,90,108.05,1654,1985.69,1155,1386.62,4039,4848.97,3926,4713.31,1816,2180.18,306,367.36,3530.78,12109.83
0,0,1,6.64,0,0,0,0,32,212.38,184,1221.21,24,159.29,0,0,6.64,1592.89
19,18.06,45,42.78,625,594.18,698,663.58,1357,1290.08,2184,2076.3,1199,1139.87,74,70.35,1318.6,4576.61
0,0,6,30.4,3,15.2,9,45.6,67,339.5,318,1611.35,35,177.35,5,25.34,91.21,2153.53
37,7.37,271,53.98,1555,309.75,1148,228.68,8453,1683.8,35647,7100.74,4357,867.9,610,121.51,599.78,9773.95
1,1.7,3,5.1,30,50.98,49,83.28,318,540.44,964,1638.31,263,446.97,20,33.99,141.06,2659.71
0,0,9,49.29,7,38.33,104,569.52,217,1188.32,865,4736.87,31,169.76,10,54.76,657.14,6149.72
12,7.22,77,46.3,628,377.65,nan,nan,3404,2047.03,5221,3139.7,1692,1017.5,nan,nan,nan,nan
5,21.53,19,81.83,63,271.33,583,2510.87,307,1322.19,1012,4358.5,66,284.25,3,12.92,2885.57,5977.86
0,0,3,24.22,0,0,90,726.51,65,524.7,245,1977.72,4,32.29,1,8.07,750.73,2542.78
1,5.08,9,45.73,32,162.61,152,772.4,198,1006.15,565,2871.08,28,142.28,0,0,985.82,4019.51
0,0,7,25.5,13,47.36,19,69.22,174,633.93,838,3053.05,97,353.4,11,40.08,142.09,4080.44
0,0,0,0,0,0,11,98.73,24,215.4,111,996.23,13,116.68,1,8.98,98.73,1337.28
0,0,3,14.91,35,174.01,252,1252.86,192,954.56,387,1924.03,136,676.15,nan,nan,1441.78,nan
0,0,2,17.66,3,26.49,7,61.81,55,485.65,558,4927.15,36,317.88,7,61.81,105.96,5792.49
11,11.27,32,32.78,217,222.3,305,312.45,118,120.88,4398,4505.41,315,322.69,57,58.39,578.8,5007.38
153,34.34,515,115.59,3891,873.3,6402,1436.88,12106,2717.1,23611,5299.3,8487,1904.84,527,118.28,2460.11,10039.52
4,10.79,9,24.28,30,80.94,182,491.02,345,930.77,1308,3528.84,66,178.06,nan,nan,607.03,nan
0,0,8,40.1,9,45.11,24,120.29,172,862.07,804,4029.67,30,150.36,15,75.18,205.49,5117.28
6,5.93,33,32.59,393,388.15,757,747.65,1079,1065.68,1794,1771.85,1172,1157.53,21,20.74,1174.32,4015.8
19,10.37,34,18.56,852,465.18,446,243.51,1682,918.34,4593,2507.7,1868,1019.9,89,48.59,737.62,4494.53
7,10.38,21,31.14,82,121.6,133,197.22,919,1362.77,2393,3548.55,385,570.91,7,10.38,360.34,5492.62
0,0,nan,nan,2,14.88,11,81.83,55,409.17,218,1621.78,21,156.23,3,22.32,nan,2209.49
0,0,4,24.85,1,6.21,12,74.54,62,385.12,425,2639.92,25,155.29,6,37.27,105.6,3217.59
3,2.69,22,19.72,65,58.28,251,225.03,649,581.86,1892,1696.27,344,308.41,50,44.83,305.72,2631.37
0,0,nan,nan,11,32.95,19,56.91,198,593.06,1730,5181.81,134,401.37,9,26.96,nan,6203.2
7,38.69,18,99.5,100,552.76,253,1398.49,438,2421.09,1225,6771.32,116,641.2,0,0,2089.44,9833.62
6,13.1,20,43.66,207,451.9,444,969.28,910,1986.6,2419,5280.85,202,440.98,12,26.2,1477.94,7734.63
41,4.98,391,47.52,1186,144.13,3699,449.54,6014,730.88,21398,2600.49,4014,487.82,318,38.65,646.17,3857.83
0,0,2,15.35,2,15.35,13,99.75,71,544.77,266,2040.97,7,53.71,2,15.35,130.44,2654.8
0,0,4,10.05,17,42.71,55,138.18,226,567.81,765,1922.01,106,266.32,0,0,190.95,2756.14
2,5.86,1,2.93,57,166.9,71,207.89,284,831.55,547,1601.62,206,603.17,nan,nan,383.57,nan
2,5.41,50,135.2,38,102.75,212,573.25,367,992.37,2035,5502.68,99,267.7,14,37.86,816.61,6800.61
0,0,0,0,10,35.08,20,70.15,115,403.38,384,1346.94,42,147.32,6,21.05,105.23,1918.69
1,6.28,5,31.4,13,81.63,74,464.68,185,1161.7,376,2361.07,22,138.15,3,18.84,583.99,3679.75
6,21.83,3,10.91,80,291.06,149,542.09,147,534.82,358,1302.48,220,800.41,9,32.74,865.9,2670.45
0,0,9,53.34,4,23.71,46,272.61,199,1179.33,379,2246.06,39,231.12,1,5.93,349.65,3662.44
1,5.37,4,21.49,13,69.85,12,64.48,106,569.56,601,3229.27,10,53.73,3,16.12,161.19,3868.68
0,0,0,0,4,33.47,7,58.57,34,284.5,162,1355.54,15,125.51,1,8.37,92.04,1773.91
0,0,3,19.63,0,0,1,6.54,117,765.51,370,2420.83,13,85.06,nan,nan,26.17,nan
10,21.82,42,91.64,319,696.01,1194,2605.11,1158,2526.56,3830,8356.42,340,741.82,10,21.82,3414.57,11646.63
2,13.54,3,20.3,4,27.07,14,94.75,58,392.55,267,1807.11,6,40.61,3,20.3,155.67,2260.58
0,0,nan,nan,5,22.77,34,154.84,134,610.26,646,2941.98,41,186.72,2,9.11,nan,3748.06
1,2.93,5,14.64,38,111.28,187,547.6,327,957.57,1284,3759.99,189,553.46,8,23.43,676.45,5294.44
122,22.42,356,65.42,3227,593.04,6020,1106.32,10691,1964.73,26370,4846.13,2972,546.18,389,71.49,1787.2,7428.52
0,0,2,15.29,0,0,7,53.51,35,267.54,420,3210.52,25,191.1,8,61.15,68.8,3730.32
4,12.72,5,15.9,59,187.66,161,512.09,481,1529.9,1203,3826.34,78,248.09,16,50.89,728.37,5655.22
38,24.57,154,99.59,709,458.48,2131,1378.03,3144,2033.1,7907,5113.13,2255,1458.22,96,62.08,1960.67,8666.52
0,0,4,30.18,10,75.44,24,181.05,182,1372.96,369,2783.65,15,113.16,1,7.54,286.66,4277.31
0,0,0,0,16,50.87,52,165.33,224,712.2,789,2508.58,125,397.43,5,15.9,216.2,3634.11
2,14.39,0,0,0,0,10,71.95,90,647.58,334,2403.22,11,79.15,2,14.39,86.34,3144.34
0,0,3,8.43,22,61.8,24,67.42,174,488.82,676,1899.09,135,379.26,4,11.24,137.66,2778.4
0,0,0,0,2,13.59,1,6.8,35,237.88,167,1135.05,19,129.14,7,47.58,20.39,1549.65
